total_sqft,bath,bhk,price,location
1027.0,2.0,2,44.0,Haralur Road
1920.0,3.0,3,115.0,Haralur Road
1875.0,3.0,3,110.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1140.0,2.0,2,43.0,Haralur Road
1027.0,2.0,2,44.0,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
2017.0,3.0,3,125.0,Haralur Road
1140.0,2.0,2,43.0,Haralur Road
1875.0,3.0,3,110.0,Haralur Road
1092.0,2.0,2,44.0,Haralur Road
2475.0,4.0,3,130.0,Haralur Road
1300.0,2.0,2,73.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1850.0,3.0,3,110.0,Haralur Road
1225.0,2.0,2,67.38,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
3400.0,5.0,4,240.0,Haralur Road
1464.0,2.0,2,56.0,Haralur Road
1230.0,2.0,2,78.0,Haralur Road
1000.0,2.0,2,44.0,Haralur Road
1300.0,2.0,2,79.0,Haralur Road
1444.0,2.0,3,80.0,Haralur Road
1088.0,2.0,2,68.0,Haralur Road
1027.0,2.0,2,44.0,Haralur Road
1225.0,2.0,2,70.0,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
1830.0,3.0,3,101.0,Haralur Road
1810.0,3.0,3,126.0,Haralur Road
1464.0,2.0,2,56.0,Haralur Road
1520.0,2.0,3,96.0,Haralur Road
1300.0,2.0,2,75.0,Haralur Road
2017.0,2.0,3,125.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1027.0,2.0,2,44.0,Haralur Road
2805.0,5.0,4,160.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1027.0,2.0,2,44.0,Haralur Road
2017.0,3.0,3,105.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1520.0,2.0,3,90.0,Haralur Road
1300.0,2.0,2,60.0,Haralur Road
1985.0,3.0,3,130.0,Haralur Road
1255.0,2.0,3,90.0,Haralur Road
1056.0,2.0,2,60.0,Haralur Road
1140.0,2.0,2,42.0,Haralur Road
1245.0,2.0,2,62.0,Haralur Road
1140.0,2.0,2,58.0,Haralur Road
1140.0,2.0,2,42.0,Haralur Road
1027.0,2.0,2,43.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1560.0,3.0,3,90.0,Haralur Road
1520.0,2.0,3,85.0,Haralur Road
1243.0,2.0,2,45.0,Haralur Road
1027.0,2.0,2,44.0,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
1650.0,3.0,3,100.0,Haralur Road
1580.0,3.0,3,73.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1520.0,2.0,3,96.0,Haralur Road
1510.0,3.0,3,83.05,Haralur Road
1056.0,2.0,2,65.0,Haralur Road
1810.0,3.0,3,100.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
575.0,1.0,1,38.0,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
1140.0,2.0,2,43.0,Haralur Road
1850.0,3.0,3,120.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1194.0,2.0,2,47.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1710.0,3.0,3,85.0,Haralur Road
1730.0,3.0,3,95.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1817.0,3.0,3,110.0,Haralur Road
1225.0,2.0,2,77.0,Haralur Road
1285.0,2.0,2,78.0,Haralur Road
1225.0,2.0,2,67.48,Haralur Road
1225.0,2.0,2,69.84,Haralur Road
1200.0,2.0,2,46.0,Haralur Road
1315.0,2.0,2,85.0,Haralur Road
1976.0,3.0,3,92.0,Haralur Road
1300.0,2.0,2,75.0,Haralur Road
1309.0,2.0,2,82.0,Haralur Road
1027.0,1.0,2,44.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1140.0,2.0,2,43.0,Haralur Road
1300.0,2.0,2,75.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1890.0,3.0,3,84.0,Haralur Road
1230.0,2.0,2,67.65,Haralur Road
1194.0,2.0,2,46.0,Haralur Road
1092.0,2.0,2,44.0,Haralur Road
1255.0,3.0,3,90.0,Haralur Road
1735.0,3.0,3,97.0,Haralur Road
1810.0,3.0,3,97.83,Haralur Road
1200.0,2.0,2,46.0,Haralur Road
1243.0,2.0,2,46.0,Haralur Road
1810.0,3.0,3,112.0,Haralur Road
1508.0,2.0,2,77.0,Harlur
1752.12,3.0,3,135.0,Harlur
1709.0,3.0,3,150.0,Harlur
1174.0,2.0,2,69.0,Harlur
1033.0,2.0,2,49.0,Harlur
1197.0,2.0,2,84.0,Harlur
1757.0,3.0,3,132.0,Harlur
1174.0,2.0,2,76.0,Harlur
1754.0,3.0,3,125.0,Harlur
1290.0,2.0,2,85.0,Harlur
1752.12,3.0,3,116.0,Harlur
1754.0,3.0,3,135.0,Harlur
1754.0,3.0,3,124.0,Harlur
1152.0,2.0,2,69.0,Harlur
1290.0,2.0,2,87.0,Harlur
1749.0,3.0,3,115.0,Harlur
3385.0,4.0,4,260.0,Harlur
1758.0,3.0,3,133.0,Harlur
1197.0,2.0,2,79.0,Harlur
1174.0,2.0,2,78.0,Harlur
1200.0,2.0,2,52.0,Harlur
1197.0,2.0,2,79.0,Harlur
1749.0,3.0,3,112.0,Harlur
1174.0,2.0,2,75.0,Harlur
1750.0,3.0,3,136.0,Harlur
1620.0,3.0,3,110.0,Harlur
1762.0,3.0,3,133.0,Harlur
1756.0,3.0,3,131.0,Harlur
1755.0,3.0,3,130.0,Harlur
1864.0,3.0,3,140.0,Harlur
1331.0,2.0,2,88.0,Harlur
1752.12,3.0,3,133.0,Harlur
1133.0,2.0,2,55.0,Harlur
1756.0,3.0,3,128.0,Harlur
1749.0,3.0,3,120.0,Harlur
1197.0,2.0,2,82.0,Harlur
1303.0,2.0,2,90.0,Harlur
1754.0,3.0,3,132.0,Harlur
1174.0,2.0,2,75.0,Harlur
1756.0,3.0,3,134.0,Harlur
1197.0,2.0,2,78.0,Harlur
1290.0,2.0,2,89.9,Harlur
1386.0,2.0,2,85.0,Harlur
1174.0,2.0,2,74.0,Harlur
1174.0,2.0,2,78.0,Harlur
1755.0,3.0,3,115.0,Harlur
2569.0,4.0,4,175.0,Harlur
1197.0,2.0,2,77.0,Harlur
1752.12,3.0,3,125.0,Harlur
2569.0,5.0,4,180.0,Harlur
1225.0,2.0,2,56.0,Harlur
1197.0,2.0,2,76.0,Harlur
1197.0,2.0,2,75.0,Harlur
1755.0,3.0,3,117.0,Harlur
1197.0,2.0,2,79.9,Harlur
936.0,2.0,2,45.0,Harlur
2990.0,4.0,4,225.0,Harlur
1370.0,2.0,2,88.0,Harlur
1335.0,2.0,2,72.76,Harlur
1760.0,2.0,3,123.0,Hebbal
5611.5,4.0,4,477.0,Hebbal
1349.0,2.0,2,98.2,Hebbal
2483.0,5.0,4,212.0,Hebbal
1760.0,2.0,3,130.0,Hebbal
1920.0,3.0,3,134.0,Hebbal
1337.0,2.0,2,82.0,Hebbal
1349.0,2.0,2,98.0,Hebbal
1790.0,3.0,3,127.0,Hebbal
687.325,2.0,2,42.72,Hebbal
2790.0,5.0,4,198.0,Hebbal
1985.0,4.0,3,189.0,Hebbal
2483.0,5.0,4,215.0,Hebbal
1080.0,2.0,2,54.0,Hebbal
812.0,2.0,2,55.0,Hebbal
2790.0,4.0,4,198.0,Hebbal
1075.0,2.0,2,52.0,Hebbal
3067.0,4.0,4,230.0,Hebbal
2526.0,2.0,3,250.0,Hebbal
3067.0,4.0,4,230.0,Hebbal
823.0,2.0,2,50.63,Hebbal
1420.0,2.0,2,123.0,Hebbal
1420.0,2.0,2,99.39,Hebbal
4235.0,4.0,4,365.0,Hebbal
1700.0,3.0,3,124.0,Hebbal
3960.0,5.0,4,386.0,Hebbal
1420.0,2.0,2,99.39,Hebbal
1440.0,2.0,2,115.0,Hebbal
1100.0,2.0,2,54.0,Hebbal
2400.0,4.0,3,180.0,Hebbal
1420.0,2.0,2,107.0,Hebbal
1320.0,2.0,2,92.0,Hebbal
919.0,2.0,2,49.0,Hebbal
1645.0,3.0,3,135.0,Hebbal
2080.0,3.0,3,175.0,Hebbal
2483.0,5.0,4,230.0,Hebbal
2600.0,3.0,3,195.0,Hebbal
1645.0,3.0,3,117.0,Hebbal
1251.0,2.0,2,88.73,Hebbal
1645.0,3.0,3,121.0,Hebbal
1760.0,3.0,3,123.0,Hebbal
2790.0,4.0,4,198.0,Hebbal
3960.0,5.0,4,386.0,Hebbal
1645.0,3.0,3,120.0,Hebbal
1255.0,2.0,3,90.0,Hebbal
1645.0,3.0,3,117.0,Hebbal
1636.0,3.0,3,119.0,Hebbal
1255.0,2.0,3,95.0,Hebbal
2790.0,4.0,4,198.0,Hebbal
1255.0,2.0,3,95.0,Hebbal
1088.0,2.0,2,61.45,Hebbal
1349.0,2.0,2,97.8,Hebbal
1344.0,2.0,2,108.0,Hebbal
1255.0,2.0,3,90.0,Hebbal
1138.0,2.0,2,110.0,Hebbal
2790.0,5.0,4,204.0,Hebbal
1088.0,2.0,2,62.0,Hebbal
1987.0,4.0,3,165.0,Hebbal
2790.0,5.0,4,198.0,Hebbal
1299.0,2.0,2,100.0,Hebbal
1200.0,2.0,2,60.0,Hebbal
1645.0,3.0,3,117.0,Hebbal
1390.0,2.0,2,95.0,Hebbal
1333.0,2.0,2,100.0,Hebbal
2650.0,4.0,3,199.0,Hebbal
1800.0,3.0,3,140.0,Hebbal
2470.0,4.0,4,203.0,Hebbal
1255.0,2.0,3,95.0,Hebbal
1333.0,2.0,2,104.0,Hebbal
1645.0,3.0,3,117.0,Hebbal
2600.0,3.0,3,199.0,Hebbal
1345.0,2.0,2,97.0,Hebbal
985.0,2.0,2,62.0,Hebbal
1320.0,2.0,2,91.0,Hebbal
2388.0,3.0,3,195.0,Hebbal
1040.0,2.0,2,55.0,Hebbal
2600.0,3.0,3,195.0,Hebbal
1075.0,2.0,2,52.0,Hebbal
2630.0,5.0,4,188.0,Hebbal
2790.0,5.0,4,198.0,Hebbal
1645.0,3.0,3,113.0,Hebbal
1420.0,2.0,2,99.39,Hebbal
1162.0,2.0,2,69.0,Hebbal
1100.0,2.0,2,60.0,Hebbal
4235.0,5.0,4,364.0,Hebbal
1299.0,2.0,2,97.0,Hebbal
2470.0,5.0,4,192.0,Hebbal
1645.0,3.0,3,117.0,Hebbal
1920.0,3.0,3,134.0,Hebbal
1920.0,3.0,3,150.0,Hebbal
2375.0,4.0,4,189.0,Hebbal
1420.0,2.0,2,99.26,Hebbal
1252.0,2.0,2,92.0,Hebbal
2790.0,4.0,4,198.0,Hebbal
1162.0,2.0,2,59.0,Hebbal
1294.0,2.0,2,115.0,Hebbal
1150.0,2.0,2,57.0,Hebbal
1740.0,2.0,3,137.0,Hebbal
1662.0,3.0,3,155.0,Hebbal
2250.0,3.0,3,219.0,Hebbal
1349.0,2.0,2,98.0,Hebbal
1349.0,2.0,2,96.8,Hebbal
1700.0,3.0,3,155.0,Hebbal Kempapura
1800.0,3.0,3,175.0,Hebbal Kempapura
2900.0,4.0,3,300.0,Hebbal Kempapura
3522.0,3.0,3,380.0,Hebbal Kempapura
2280.0,5.0,5,200.0,Hebbal Kempapura
1200.0,2.0,2,125.0,Hebbal Kempapura
2900.0,4.0,3,240.0,Hebbal Kempapura
1300.0,2.0,2,102.0,Hebbal Kempapura
1466.0,2.0,3,140.0,Hebbal Kempapura
1725.0,2.0,3,165.0,Hebbal Kempapura
1200.0,3.0,3,125.0,Hebbal Kempapura
3408.0,3.0,3,260.0,Hebbal Kempapura
1485.0,3.0,2,132.0,Hebbal Kempapura
1400.0,2.0,2,108.0,Hebbal Kempapura
1800.0,3.0,3,150.0,Hebbal Kempapura
2400.0,5.0,5,200.0,Hebbal Kempapura
2800.0,5.0,5,220.0,Hebbal Kempapura
1785.0,3.0,3,165.0,Hebbal Kempapura
3729.0,4.0,4,384.0,Hebbal Kempapura
1600.0,3.0,3,170.0,Hebbal Kempapura
1730.0,3.0,3,175.0,Hebbal Kempapura
1569.0,3.0,3,101.0,Hegde Nagar
3000.0,7.0,6,210.0,Hegde Nagar
2026.0,3.0,3,132.0,Hegde Nagar
1801.0,3.0,3,115.0,Hegde Nagar
1050.0,1.0,2,56.0,Hegde Nagar
1341.0,2.0,2,97.0,Hegde Nagar
2112.95,4.0,3,145.0,Hegde Nagar
1200.0,4.0,4,83.0,Hegde Nagar
1703.0,3.0,3,113.0,Hegde Nagar
1570.0,3.0,3,105.0,Hegde Nagar
1801.0,3.0,3,140.0,Hegde Nagar
1584.01,3.0,3,103.0,Hegde Nagar
1965.0,4.0,3,125.0,Hegde Nagar
1200.0,2.0,2,75.0,Hegde Nagar
1847.0,3.0,3,135.0,Hegde Nagar
1965.0,4.0,3,132.0,Hegde Nagar
1703.0,3.0,3,125.0,Hegde Nagar
1847.0,3.0,3,125.0,Hegde Nagar
2144.6,4.0,3,145.0,Hegde Nagar
1718.0,3.0,3,119.0,Hegde Nagar
1847.0,3.0,3,123.0,Hegde Nagar
1340.0,2.0,2,72.0,Hegde Nagar
2087.01,3.0,3,115.0,Hegde Nagar
1703.0,3.0,3,130.0,Hegde Nagar
2087.01,4.0,3,135.0,Hegde Nagar
1718.0,3.0,3,130.0,Hegde Nagar
1884.0,4.0,3,118.0,Hegde Nagar
1930.0,4.0,3,122.0,Hegde Nagar
1584.01,3.0,3,104.0,Hegde Nagar
1168.0,2.0,3,68.0,Hegde Nagar
2162.03,4.0,3,129.0,Hegde Nagar
2087.01,4.0,3,160.0,Hegde Nagar
1000.0,2.0,2,66.0,Hegde Nagar
1348.0,2.0,3,80.5,Hegde Nagar
1075.0,2.0,2,52.0,Hennur
1255.0,2.0,2,52.32,Hennur
1225.0,2.0,2,57.0,Hennur
1255.0,2.0,2,57.5,Hennur
1259.0,2.0,2,57.0,Hennur
1255.0,2.0,2,53.5,Hennur
1285.0,2.0,2,60.0,Hennur
1285.0,2.0,2,60.0,Hennur
1100.0,2.0,2,60.0,Hennur
1231.0,2.0,2,48.0,Hennur
1255.0,2.0,2,58.0,Hennur
1040.0,2.0,2,42.12,Hennur
1255.0,2.0,2,54.5,Hennur
1041.0,2.0,2,40.6,Hennur
1255.0,2.0,2,55.5,Hennur
1231.0,2.0,2,50.0,Hennur
2500.0,5.0,5,125.0,Hennur
1160.0,2.0,2,49.0,Hennur
2400.0,3.0,3,135.0,Hennur
1255.0,2.0,2,53.5,Hennur
1255.0,2.0,2,55.5,Hennur
1100.0,2.0,2,44.55,Hennur
1255.0,2.0,2,57.5,Hennur
960.0,2.0,2,48.0,Hennur
1020.0,2.0,2,48.0,Hennur
1255.0,2.0,2,52.32,Hennur
1295.0,2.0,2,64.0,Hennur
1935.0,3.0,3,102.0,Hennur
1345.0,2.0,3,69.0,Hennur
1255.0,2.0,2,58.0,Hennur
1420.0,2.0,2,62.0,Hennur
1155.0,2.0,2,54.5,Hennur
1255.0,2.0,2,52.32,Hennur
1255.0,2.0,2,52.35,Hennur
1255.0,2.0,2,54.5,Hennur
1830.0,2.0,3,113.0,Hennur
1830.5,3.0,3,84.205,Hennur
1255.0,2.0,2,55.5,Hennur
1255.0,2.0,2,53.57,Hennur
1255.0,2.0,2,56.5,Hennur
1050.0,2.0,2,42.73,Hennur
1295.0,2.0,2,62.0,Hennur
2089.0,3.0,3,140.0,Hennur Road
5000.0,8.0,8,250.0,Hennur Road
1385.0,2.0,2,83.09,Hennur Road
1317.5,2.0,2,63.77,Hennur Road
2264.0,3.0,3,159.0,Hennur Road
1157.0,2.0,2,84.0,Hennur Road
1904.0,3.0,3,120.0,Hennur Road
1891.0,3.0,3,109.0,Hennur Road
1561.0,3.0,3,95.0,Hennur Road
2060.0,3.0,3,149.0,Hennur Road
1482.0,2.0,3,92.0,Hennur Road
1232.0,2.0,2,89.0,Hennur Road
1065.0,2.0,2,42.6,Hennur Road
1482.0,2.0,3,87.0,Hennur Road
1891.0,3.0,3,139.0,Hennur Road
1703.0,3.0,3,101.0,Hennur Road
1232.0,2.0,2,69.61,Hennur Road
987.0,2.0,2,49.0,Hennur Road
2160.0,3.0,3,160.0,Hennur Road
1680.0,3.0,3,99.27,Hennur Road
1065.0,2.0,2,42.6,Hennur Road
1385.0,2.0,2,83.09,Hennur Road
2350.0,3.0,3,174.0,Hennur Road
1586.0,3.0,3,93.94,Hennur Road
1975.0,3.0,3,123.0,Hennur Road
1290.0,2.0,3,94.5,Hennur Road
901.0,2.0,2,49.5,Hennur Road
1445.0,3.0,3,86.56,Hennur Road
1482.0,2.0,3,97.0,Hennur Road
1182.0,2.0,2,82.5,Hennur Road
1036.0,2.0,2,59.46,Hennur Road
1891.0,3.0,3,109.0,Hennur Road
1232.0,2.0,2,69.61,Hennur Road
2320.0,3.0,3,170.0,Hennur Road
1936.0,3.0,3,118.0,Hennur Road
1480.0,2.0,2,65.0,Hennur Road
1590.0,3.0,3,96.5,Hennur Road
1445.0,2.0,3,105.0,Hennur Road
1036.0,2.0,2,59.45,Hennur Road
1832.0,3.0,3,125.0,Hennur Road
1359.0,2.0,2,104.0,Hennur Road
1341.0,2.0,2,75.76,Hennur Road
1040.0,2.0,2,50.0,Hennur Road
1414.0,2.0,2,84.18,Hennur Road
1949.0,3.0,3,133.0,Hennur Road
1232.0,2.0,2,89.0,Hennur Road
1250.0,2.0,3,77.88,Hennur Road
2502.0,4.0,4,180.0,Hennur Road
1831.0,3.0,3,110.0,Hennur Road
1232.0,2.0,2,87.0,Hennur Road
1232.0,2.0,2,74.0,Hennur Road
1232.0,2.0,2,66.0,Hennur Road
1341.0,2.0,2,95.0,Hennur Road
1232.0,2.0,2,88.0,Hennur Road
2365.0,4.0,3,175.0,Hennur Road
1310.0,2.0,2,66.0,Hennur Road
1015.0,2.0,2,50.0,Hennur Road
2264.0,3.0,3,168.0,Hennur Road
2002.0,3.0,3,120.0,Hennur Road
1232.0,2.0,2,69.6,Hennur Road
1195.0,2.0,2,73.0,Hennur Road
1020.0,2.0,2,47.0,Hennur Road
5100.0,6.0,5,375.0,Hennur Road
1061.0,2.0,2,54.92,Hennur Road
1020.0,2.0,2,45.0,Hennur Road
2041.0,3.0,3,128.0,Hennur Road
1232.0,2.0,2,87.0,Hennur Road
1066.0,2.0,2,52.23,Hennur Road
973.0,2.0,2,56.0,Hennur Road
1255.0,2.0,2,84.0,Hennur Road
1232.0,2.0,2,83.0,Hennur Road
1832.0,3.0,3,116.0,Hennur Road
2050.0,3.0,3,120.0,Hennur Road
1445.0,2.0,3,86.69,Hennur Road
1445.0,2.0,3,83.0,Hennur Road
1654.0,3.0,3,97.8,Hennur Road
1480.0,3.0,3,100.0,Hennur Road
1450.0,3.0,3,88.6,Hennur Road
1155.0,2.0,2,69.18,Hennur Road
1053.0,2.0,2,53.0,Hennur Road
1195.0,2.0,2,59.0,Hennur Road
1904.0,3.0,3,129.0,Hennur Road
1981.0,3.0,3,134.0,Hennur Road
1155.0,2.0,2,69.18,Hennur Road
1590.0,3.0,3,105.0,Hennur Road
2041.0,3.0,3,138.0,Hennur Road
1100.0,2.0,3,78.0,Hennur Road
1880.0,4.0,4,154.0,Hennur Road
1232.0,2.0,2,69.61,Hennur Road
1748.0,3.0,3,103.0,Hennur Road
1460.0,2.0,2,80.3,Hennur Road
1933.0,3.0,3,140.0,Hennur Road
1030.0,2.0,2,46.5,Hennur Road
1232.0,2.0,2,69.61,Hennur Road
1445.0,2.0,3,89.56,Hennur Road
973.0,2.0,2,50.74,Hennur Road
1305.0,2.0,3,77.0,Hennur Road
1165.0,2.0,2,67.0,Hennur Road
980.0,2.0,2,51.0,Hennur Road
1232.0,2.0,2,80.0,Hennur Road
1085.0,2.0,2,43.4,Hennur Road
950.0,2.0,2,55.0,Hennur Road
1140.0,2.0,2,56.0,Hennur Road
1891.0,3.0,3,110.0,Hennur Road
1165.0,2.0,2,52.0,Hennur Road
1450.0,2.0,2,80.0,Hennur Road
1155.0,2.0,2,69.18,Hennur Road
1936.0,3.0,3,131.0,Hennur Road
985.0,2.0,2,67.0,Hoodi
1425.0,2.0,2,80.0,Hoodi
1420.0,2.0,2,75.0,Hoodi
1639.0,3.0,3,110.0,Hoodi
1639.0,3.0,3,98.32,Hoodi
1026.0,2.0,2,60.87,Hoodi
1050.0,2.0,2,50.0,Hoodi
1400.0,2.0,2,78.0,Hoodi
2400.0,5.0,5,160.0,Hoodi
1196.0,2.0,2,71.74,Hoodi
1500.0,2.0,2,84.0,Hoodi
1055.0,2.0,2,57.63,Hoodi
1925.0,2.0,3,114.0,Hoodi
1400.0,2.0,2,82.0,Hoodi
706.0,1.0,1,48.24,Hoodi
1257.0,2.0,2,69.0,Hoodi
1132.0,2.0,2,67.9,Hoodi
1925.0,3.0,3,110.0,Hoodi
1257.0,2.0,2,71.03,Hoodi
1305.0,2.0,2,75.0,Hoodi
1240.0,2.0,2,65.0,Hoodi
1108.0,2.0,2,74.23,Hoodi
1257.0,2.0,2,68.5,Hoodi
1000.0,2.0,2,48.0,Hoodi
1063.0,2.0,2,61.17,Hoodi
1259.0,2.0,2,69.45,Hoodi
711.0,1.0,1,42.65,Hoodi
863.0,1.0,1,40.55,Hoodi
1715.0,2.0,3,100.0,Hoodi
1447.0,3.0,2,76.0,Hoodi
2144.0,3.0,3,140.0,Hoodi
1108.0,2.0,2,66.46,Hoodi
1837.0,3.0,3,110.0,Hoodi
3385.0,4.0,4,220.0,Hoodi
1181.0,2.0,2,55.0,Hoodi
1490.0,3.0,3,85.0,Hoodi
1258.5,2.0,2,59.135,Hoodi
1200.0,2.0,2,45.0,Horamavu Agara
1560.0,3.0,3,75.0,Horamavu Agara
755.0,2.0,2,37.49,Horamavu Agara
982.0,2.0,2,47.65,Horamavu Agara
1650.0,2.0,3,75.0,Horamavu Agara
950.0,2.0,2,39.0,Horamavu Agara
1756.0,3.0,3,92.0,Horamavu Agara
1106.0,2.0,2,43.09,Horamavu Agara
1079.0,2.0,2,41.0,Horamavu Agara
1265.0,2.0,3,65.0,Horamavu Agara
1060.0,2.0,2,37.0,Horamavu Agara
1107.83,2.0,2,41.51,Horamavu Agara
980.0,2.0,2,38.19,Horamavu Agara
1250.0,3.0,3,65.0,Horamavu Agara
1145.0,2.0,2,41.21,Horamavu Agara
2400.0,3.0,5,80.0,Horamavu Agara
1000.0,2.0,2,46.0,Horamavu Agara
760.0,2.0,2,37.49,Horamavu Agara
1150.0,2.0,2,42.0,Horamavu Agara
750.0,2.0,2,37.49,Horamavu Agara
625.0,1.0,1,27.0,Horamavu Agara
1080.0,2.0,2,38.0,Horamavu Agara
994.0,2.0,2,42.28,Horamavu Agara
1107.83,2.0,2,41.51,Horamavu Agara
1090.0,2.0,2,46.0,Horamavu Agara
1400.0,3.0,3,63.0,Horamavu Agara
1557.0,3.0,3,70.0,Horamavu Agara
1058.0,2.0,2,47.0,Horamavu Agara
1460.0,2.0,2,80.5,Horamavu Banaswadi
1156.0,2.0,2,46.0,Horamavu Banaswadi
1180.0,2.0,2,58.0,Horamavu Banaswadi
1307.0,2.0,2,51.6,Horamavu Banaswadi
1357.0,2.0,2,54.0,Horamavu Banaswadi
925.0,2.0,2,38.0,Horamavu Banaswadi
1272.0,2.0,2,48.0,Horamavu Banaswadi
1225.0,2.0,2,49.5,Horamavu Banaswadi
1272.0,2.0,2,51.5,Horamavu Banaswadi
1272.0,2.0,2,51.5,Horamavu Banaswadi
1156.0,2.0,2,46.9,Horamavu Banaswadi
1200.0,2.0,2,45.0,Horamavu Banaswadi
1254.0,2.0,2,47.0,Horamavu Banaswadi
1610.0,3.0,3,68.0,Horamavu Banaswadi
1210.0,2.0,2,50.0,Horamavu Banaswadi
1357.0,2.0,2,54.0,Horamavu Banaswadi
1272.0,2.0,2,50.0,Horamavu Banaswadi
1200.0,2.0,2,45.0,Horamavu Banaswadi
1025.0,2.0,2,45.0,Horamavu Banaswadi
1081.0,2.0,2,52.0,Horamavu Banaswadi
1000.0,2.0,2,50.0,Horamavu Banaswadi
1500.0,2.0,2,78.0,Hormavu
1150.0,2.0,2,55.0,Hormavu
1180.0,2.0,2,50.0,Hormavu
1200.0,2.0,2,67.0,Hormavu
1200.0,3.0,2,70.0,Hormavu
1175.0,2.0,2,52.0,Hormavu
1351.0,2.0,1,53.0,Hormavu
1141.0,2.0,2,44.4,Hormavu
1130.0,2.0,2,42.3,Hormavu
1725.0,3.0,3,85.0,Hormavu
1153.0,2.0,2,65.0,Hormavu
1150.0,2.0,2,53.11,Hormavu
1123.0,2.0,2,56.0,Hormavu
1385.0,2.0,3,69.0,Hormavu
1030.0,2.0,2,49.35,Hormavu
1018.0,2.0,2,50.8,Hormavu
1555.0,3.0,3,75.0,Hormavu
1143.0,2.0,2,53.0,Hormavu
1100.0,2.0,2,38.0,Hormavu
1000.0,2.0,2,50.0,Hormavu
1200.0,2.0,2,68.0,Hormavu
1200.0,2.0,2,68.0,Hormavu
765.0,2.0,2,37.49,Hormavu
1081.5,2.0,2,38.665,Hormavu
1250.0,2.0,2,60.0,Hormavu
965.0,2.0,2,37.15,Hormavu
583.0,1.0,1,28.275,Hormavu
1129.0,2.0,2,44.0,Hormavu
1385.0,2.0,3,69.25,Hormavu
1165.0,2.0,2,40.0,Hormavu
1065.0,2.0,2,50.92,Hormavu
1046.0,2.0,2,60.0,Hormavu
1400.0,2.0,2,75.0,Hormavu
1365.0,2.0,3,65.0,Hormavu
1196.0,2.0,2,44.8,Hormavu
1263.0,2.0,2,47.36,Hormavu
1015.0,2.0,2,39.08,Hormavu
1200.0,2.0,2,73.0,Hormavu
1250.0,2.0,2,65.0,Hormavu
1075.0,2.0,2,53.7,Hormavu
980.0,2.0,2,42.0,Hormavu
1075.0,2.0,2,53.7,Hormavu
2282.0,4.0,4,115.0,Hormavu
1206.0,2.0,2,55.0,Hormavu
1310.0,2.0,2,67.0,Hormavu
1310.0,2.0,2,60.0,Hormavu
1020.0,2.0,2,45.75,Hormavu
1210.0,2.0,2,69.0,Hormavu
1652.0,3.0,3,85.0,Hosa Road
1161.0,2.0,2,55.15,Hosa Road
1161.0,2.0,2,55.15,Hosa Road
1365.0,2.0,2,92.0,Hosa Road
1243.0,2.0,2,48.5,Hosa Road
1332.0,2.0,3,86.12,Hosa Road
615.0,1.0,1,28.29,Hosa Road
1318.0,2.0,3,85.28,Hosa Road
1133.0,2.0,2,52.0,Hosa Road
1016.0,2.0,2,40.0,Hosa Road
972.0,2.0,2,40.0,Hosa Road
1161.0,2.0,2,55.15,Hosa Road
1532.0,3.0,3,98.13,Hosa Road
1680.0,3.0,3,101.0,Hosa Road
880.0,2.0,2,50.0,Hosa Road
1533.0,3.0,3,98.18,Hosa Road
1040.0,2.0,2,68.59,Hosa Road
1040.0,2.0,2,61.0,Hosa Road
1245.0,2.0,2,62.0,Hosa Road
1311.0,2.0,3,84.86,Hosa Road
800.0,1.0,1,39.99,Hosa Road
1364.0,2.0,2,64.79,Hosa Road
1016.0,2.0,2,45.0,Hosa Road
1360.0,2.0,2,77.61,Hosa Road
1170.0,2.0,2,65.0,Hosa Road
1161.0,2.0,2,55.15,Hosa Road
1470.0,2.0,3,84.22,Hosa Road
1161.0,2.0,2,48.75,Hosa Road
1016.0,2.0,2,39.95,Hosa Road
2378.0,3.0,3,262.0,Hosakerehalli
2376.0,3.0,3,203.0,Hosakerehalli
3205.0,5.0,4,380.0,Hosakerehalli
